ID_Mahasiswa ;Label;Nilai_Matematika;Nilai_Biologi;Nilai_Fisika;Nilai_Kimia ;Nilai_English;Kognitif_Skills;Creativity_Innovation;Communication_Collaboration;Adaptation_DecisionMaking;Tech_Coding_Interest;Research_Data_Interest;Problem_Solving_Interest ;Creative_Social_Skills ;Field_Work_Interest ;Leadership_Skills ;Preference for Practical Work
L137;Teknik Kelautan;84;72;95;73;70;88;75;82;93;1;0;1;1;1;0;1
L138;Teknik Kelautan;83;71;91;80;67;83;84;78;89;1;0;0;0;0;1;1
L139;Teknik Kelautan;77;73;99;77;71;86;82;84;90;0;0;1;1;1;1;0
L140;Teknik Kelautan;84;70;95;72;75;80;85;82;91;1;0;0;1;1;1;0
L141;Teknik Kelautan;76;78;91;70;70;83;76;84;93;1;1;1;0;0;0;1
L142;Teknik Kelautan;79;75;98;80;69;86;84;77;86;0;0;0;0;1;1;1
L143;Teknik Kelautan;83;80;97;76;74;90;78;75;91;0;0;1;0;0;1;1
L144;Teknik Kelautan;78;74;92;71;65;82;76;78;88;1;0;1;0;1;1;1
L145;Teknik Kelautan;80;77;92;73;72;87;79;77;87;0;1;1;0;1;1;1
L146;Teknik Kelautan;83;70;95;77;71;90;83;82;92;1;0;1;0;1;0;1
L147;Teknik Kelautan;81;74;88;77;75;89;82;80;93;1;1;1;0;1;1;1
L148;Teknik Kelautan;75;71;97;71;65;83;82;75;91;0;0;1;0;1;1;1
L149;Teknik Kelautan;80;70;99;72;68;89;85;78;94;1;0;0;0;1;1;1
L150;Teknik Kelautan;80;72;96;79;73;89;81;78;88;1;0;1;0;1;0;1
L151;Teknik Kelautan;83;74;92;79;68;85;80;85;91;1;1;0;0;1;0;1
L152;Teknik Kelautan;83;70;87;77;65;83;79;79;89;0;0;1;0;0;1;1
L153;Teknik Kelautan;83;70;97;70;67;80;85;85;88;1;0;1;0;1;1;1
L154;Teknik Kelautan;83;79;100;78;74;90;81;77;95;1;0;1;0;1;0;1
L155;Teknik Kelautan;85;71;95;77;65;80;83;85;90;0;0;1;1;1;1;1
L156;Teknik Kelautan;79;74;93;71;65;82;77;81;93;0;0;1;1;1;1;1
L157;Teknik Kelautan;80;76;86;72;72;80;84;77;88;1;0;0;0;1;0;0
L158;Teknik Kelautan;84;80;93;76;71;80;85;78;90;1;0;1;0;1;1;0
L159;Teknik Kelautan;79;72;95;73;72;80;82;80;90;0;0;1;0;1;1;1
L160;Teknik Kelautan;84;72;96;74;65;80;85;77;86;0;0;1;0;0;1;1
L161;Teknik Kelautan;84;78;95;77;73;80;82;79;92;1;0;1;0;0;1;1
L162;Teknik Kelautan;85;79;99;77;71;83;79;78;93;1;0;1;0;1;1;1
L163;Teknik Kelautan;85;71;95;71;75;80;75;81;91;1;0;1;0;0;1;1
L164;Teknik Kelautan;78;72;92;72;75;87;77;82;92;1;0;1;0;1;1;1
L165;Teknik Kelautan;83;72;92;73;69;88;78;78;88;1;0;1;0;1;1;1
L166;Teknik Kelautan;84;79;92;73;75;85;80;77;94;1;0;1;0;0;1;1
L167;Teknik Kelautan;75;76;93;77;66;86;75;76;95;1;1;0;0;1;1;1
L168;Teknik Kelautan;83;71;97;77;70;84;77;82;87;1;0;1;0;1;1;1
L169;Teknik Kelautan;80;80;85;73;69;86;80;79;87;1;0;1;1;0;0;0
L170;Teknik Kelautan;82;77;99;73;75;90;85;85;92;0;1;1;1;1;1;1
L171;Teknik Kelautan;76;70;94;77;66;88;81;85;87;1;0;1;0;0;1;1
L172;Teknik Kelautan;78;80;98;70;72;88;83;85;93;1;0;1;0;1;1;1
L173;Teknik Kelautan;84;76;99;73;65;90;84;82;93;1;0;1;0;1;1;0
L174;Teknik Kelautan;79;77;85;70;66;85;78;76;95;1;0;1;0;1;1;1
L175;Teknik Kelautan;83;71;95;79;65;80;82;84;88;0;0;0;0;1;0;1
L176;Teknik Kelautan;80;79;92;70;67;89;82;78;88;1;0;1;0;1;1;1
L177;Teknik Kelautan;78;72;92;75;72;88;84;83;94;1;1;1;0;1;1;1
L178;Teknik Kelautan;78;80;99;78;70;89;75;84;88;1;0;1;0;1;1;0
L179;Teknik Kelautan;77;77;86;71;72;87;82;81;89;1;0;1;0;1;1;0
L180;Teknik Kelautan;84;74;95;75;68;84;81;83;88;1;0;0;0;1;1;1
L181;Teknik Kelautan;75;70;86;72;72;80;84;84;91;1;1;1;0;1;1;1
L182;Teknik Kelautan;84;70;86;74;71;83;77;79;90;1;1;1;0;1;0;1
L183;Teknik Kelautan;79;73;96;70;73;82;81;78;90;0;0;1;0;1;0;1
L184;Teknik Kelautan;78;77;95;75;65;88;83;85;93;1;0;1;0;1;0;1
L185;Teknik Kelautan;83;80;89;74;65;81;76;81;85;1;1;1;1;1;1;1
L186;Teknik Kelautan;75;71;92;80;67;88;81;77;89;1;0;1;0;1;1;1
L187;Teknik Kelautan;79;74;86;79;68;83;82;75;85;1;0;0;1;1;1;1
L188;Teknik Kelautan;75;72;100;78;74;90;79;80;86;1;1;1;0;1;1;1
L189;Teknik Kelautan;84;74;86;78;75;86;78;76;87;1;1;1;0;1;1;1
L190;Teknik Kelautan;75;80;98;72;66;87;85;78;94;0;0;1;0;1;1;1
L191;Teknik Kelautan;80;72;90;74;74;81;81;83;94;1;0;0;0;1;1;1
L192;Teknik Kelautan;76;78;88;73;72;80;78;80;93;1;0;1;0;1;1;1
L193;Teknik Kelautan;78;80;85;78;73;85;76;79;86;1;0;1;0;1;1;1
L194;Teknik Kelautan;76;72;85;79;69;84;81;83;93;1;0;1;0;1;1;1
L195;Teknik Kelautan;75;74;95;77;69;85;81;77;94;1;0;1;0;0;0;1
L196;Teknik Kelautan;75;79;95;73;73;89;81;83;88;1;0;1;1;1;1;1
L197;Teknik Kelautan;80;78;97;77;65;86;79;80;89;1;0;1;1;1;0;1
L198;Teknik Kelautan;80;77;95;78;69;81;78;85;92;1;0;1;0;0;1;1
L199;Teknik Kelautan;75;75;90;74;73;86;84;80;87;1;1;1;1;1;0;1
L200;Teknik Kelautan;76;76;96;70;67;86;77;82;88;1;0;1;0;1;1;1
L201;Teknik Kelautan;79;79;96;73;68;82;78;79;90;1;0;1;0;1;1;0
L202;Teknik Kelautan;82;71;85;74;72;84;84;75;91;1;0;1;0;1;1;1
L203;Teknik Kelautan;79;75;89;75;70;88;80;75;90;1;0;1;1;1;1;0
L204;Teknik Kelautan;77;79;95;70;71;85;83;83;92;1;0;1;0;1;1;1
L205;Teknik Kelautan;82;76;96;71;69;84;85;83;95;1;0;1;1;1;1;1
L206;Teknik Kelautan;83;80;100;75;68;85;79;78;90;0;0;0;1;1;1;1
L207;Teknik Kelautan;81;72;86;76;68;83;78;83;92;0;0;1;0;1;0;0
L208;Teknik Kelautan;82;73;86;80;67;90;81;76;89;1;1;1;0;1;0;0
L209;Teknik Kelautan;83;77;100;78;71;81;83;83;89;0;0;1;1;1;0;1
L210;Teknik Kelautan;76;79;85;78;73;81;82;79;94;1;0;1;0;0;1;1
L211;Teknik Kelautan;81;75;88;72;68;90;84;85;86;1;0;1;0;1;1;1
L212;Teknik Kelautan;85;79;91;72;65;89;78;83;93;1;0;1;0;1;1;1
L213;Teknik Kelautan;81;78;91;72;69;90;76;85;87;1;0;0;0;1;1;1
L214;Teknik Kelautan;81;72;94;73;75;85;83;77;90;1;0;1;1;1;1;1
L215;Teknik Kelautan;84;75;99;71;74;88;78;78;92;1;0;0;0;1;1;1
L216;Teknik Kelautan;79;80;94;73;69;83;75;75;87;1;0;1;0;1;1;1
L217;Teknik Kelautan;81;76;93;73;75;87;82;83;87;1;0;0;0;1;1;1
L218;Teknik Kelautan;85;77;94;78;69;87;76;81;88;1;1;1;0;1;0;1
L219;Teknik Kelautan;83;76;89;77;69;83;84;75;91;1;1;1;0;0;1;0
L220;Teknik Kelautan;79;78;87;70;65;88;80;82;88;1;0;1;0;1;1;1
L221;Teknik Kelautan;82;78;95;78;67;89;76;85;89;1;0;1;0;1;1;0
L222;Teknik Kelautan;83;73;98;72;71;86;81;83;85;1;0;1;0;1;1;1
L223;Teknik Kelautan;85;72;95;73;73;81;77;85;92;1;0;1;0;1;1;1
L224;Teknik Kelautan;75;75;87;73;75;81;78;78;94;1;0;0;0;1;1;0
L225;Teknik Kelautan;80;74;86;72;68;82;77;79;95;1;0;0;0;1;1;0
L226;Teknik Kelautan;82;74;98;76;73;85;77;78;86;1;0;1;0;1;0;1
L227;Teknik Kelautan;84;72;87;70;66;84;78;82;88;1;0;1;0;0;1;0
L228;Teknik Kelautan;81;80;86;80;66;83;76;85;92;1;1;0;0;1;1;1
L229;Teknik Kelautan;84;74;86;80;73;85;79;77;92;0;0;1;0;1;0;1
L230;Teknik Kelautan;82;71;96;78;67;83;77;77;94;0;0;1;0;1;0;1
L231;Teknik Kelautan;79;75;92;74;70;81;77;79;95;1;0;1;1;1;1;1
L232;Teknik Kelautan;75;78;99;77;73;80;81;77;87;0;0;1;0;1;1;1
L233;Teknik Kelautan;78;70;94;80;69;90;78;77;86;1;0;1;0;1;1;0
L234;Teknik Kelautan;81;70;88;77;69;90;78;77;93;1;0;0;0;0;1;1
L235;Teknik Kelautan;81;75;99;78;66;81;81;79;93;1;0;1;0;1;1;1
L236;Teknik Kelautan;84;73;92;70;74;88;77;77;94;1;0;1;1;0;0;1
L237;Teknik Kelautan;85;71;100;75;73;84;77;77;86;1;0;0;0;1;0;1
L238;Teknik Kelautan;75;79;96;74;68;89;76;82;94;1;0;1;0;1;1;1
L239;Teknik Kelautan;82;77;90;71;75;80;78;82;90;1;0;0;1;1;1;1
L240;Teknik Kelautan;79;72;89;77;73;83;76;77;95;1;0;1;0;0;1;0
L241;Teknik Kelautan;78;75;100;71;68;90;83;77;85;1;0;1;0;1;0;0
L242;Teknik Kelautan;77;75;100;72;67;87;82;82;85;1;0;1;0;1;1;1
L243;Teknik Kelautan;75;74;96;80;66;81;82;79;88;1;0;1;0;1;1;1
L244;Teknik Kelautan;75;71;90;79;67;90;82;76;95;0;0;1;0;0;1;1
L245;Teknik Kelautan;81;72;85;74;75;88;76;83;90;1;0;1;1;1;1;1
L246;Teknik Kelautan;81;78;89;73;74;82;76;80;94;1;0;1;1;1;1;0
L247;Teknik Kelautan;78;76;94;76;66;80;80;79;86;1;0;0;0;0;1;0
L248;Teknik Kelautan;77;76;88;76;74;90;79;78;91;1;1;1;0;0;1;0
L249;Teknik Kelautan;75;76;96;75;69;81;79;76;92;1;0;1;1;1;1;1
L250;Teknik Kelautan;82;76;93;78;75;84;82;81;91;1;0;0;1;1;1;1
L251;Teknik Kelautan;79;74;88;79;75;84;76;75;87;0;0;1;1;1;1;1
L252;Teknik Kelautan;77;78;97;72;65;88;75;79;90;0;0;1;0;1;0;1
L253;Teknik Kelautan;77;72;91;70;73;90;80;84;88;0;1;1;1;1;1;0
L254;Teknik Kelautan;81;72;89;77;72;83;82;84;89;1;0;1;1;1;1;1
L255;Teknik Kelautan;76;70;93;80;66;90;81;78;94;1;1;1;0;1;1;1
L256;Teknik Kelautan;82;70;86;70;68;89;83;85;94;1;0;1;1;1;1;0
L257;Teknik Kelautan;83;73;92;71;74;83;76;78;93;0;1;1;0;1;1;1
L258;Teknik Kelautan;79;72;91;73;70;84;81;84;94;1;0;1;0;1;1;1
L259;Teknik Kelautan;81;79;95;70;67;88;81;79;93;0;0;0;0;1;1;1
L260;Teknik Kelautan;82;76;94;78;72;84;75;85;88;1;1;1;0;1;1;1
L261;Teknik Kelautan;83;71;100;72;65;90;83;77;93;1;1;1;0;0;1;1
L262;Teknik Kelautan;76;71;99;77;73;88;81;84;92;1;0;1;1;1;1;1
L263;Teknik Kelautan;76;77;93;74;72;85;76;82;88;0;0;1;1;1;1;1
L264;Teknik Kelautan;81;74;85;79;65;86;82;82;93;1;0;1;0;1;1;0
L265;Teknik Kelautan;78;76;94;70;72;89;80;77;85;1;1;0;0;1;1;0
L266;Teknik Kelautan;84;72;85;76;74;80;75;76;88;0;0;1;0;1;1;0
L267;Teknik Kelautan;77;70;100;72;70;86;78;79;94;1;0;1;0;1;0;1
L268;Teknik Kelautan;81;72;100;74;74;85;85;82;86;1;0;0;1;1;1;0
L269;Teknik Kelautan;77;79;94;76;66;84;85;79;90;1;0;1;0;1;0;1
L270;Teknik Kelautan;77;78;100;76;68;86;78;77;90;1;0;1;1;1;1;1
L271;Teknik Kelautan;82;73;100;73;67;80;85;76;92;1;0;1;0;1;1;1
L272;Teknik Kelautan;80;73;96;72;69;86;83;76;92;1;0;1;0;0;1;1
L273;Teknik Kelautan;77;76;88;80;67;80;79;83;93;1;0;1;0;1;1;1
L274;Teknik Kelautan;75;77;85;80;68;83;79;81;88;0;0;1;0;0;1;1
L275;Teknik Kelautan;80;80;96;80;68;89;77;80;86;1;0;1;1;1;0;1
L276;Teknik Kelautan;76;79;95;75;67;89;85;80;85;1;0;1;0;1;1;0
L277;Teknik Kelautan;85;70;96;72;70;81;84;77;94;1;0;1;0;1;0;0
L278;Teknik Kelautan;82;79;100;74;69;84;76;79;95;0;1;1;0;1;1;1
L279;Teknik Kelautan;85;70;94;71;75;80;77;81;94;0;0;1;0;1;1;1
L280;Teknik Kelautan;82;80;98;70;65;80;80;82;92;1;0;1;0;1;1;1
L281;Teknik Kelautan;81;80;90;78;70;87;84;83;90;1;0;1;0;0;1;1
L282;Teknik Kelautan;79;75;86;78;66;89;75;84;92;1;0;1;0;1;1;1
L283;Teknik Kelautan;78;77;96;78;69;85;79;77;90;0;1;1;0;1;1;0
L284;Teknik Kelautan;79;80;98;79;72;88;83;85;92;1;0;1;0;1;1;1
L285;Teknik Kelautan;77;80;87;80;70;86;75;84;93;0;0;1;0;1;1;1
L286;Teknik Kelautan;77;72;96;79;69;85;77;78;85;1;0;1;0;1;1;1
L287;Teknik Kelautan;75;76;99;75;70;85;85;83;87;1;1;0;1;1;0;0
L288;Teknik Kelautan;82;80;100;78;66;84;82;78;86;1;0;1;0;1;1;1
L289;Teknik Kelautan;77;75;85;72;65;83;76;75;94;1;1;0;1;1;1;1
L290;Teknik Kelautan;76;73;97;73;69;84;82;83;93;1;1;1;1;1;1;0
L291;Teknik Kelautan;82;70;98;73;68;82;83;76;90;0;0;1;0;1;0;1
L292;Teknik Kelautan;81;77;96;76;66;86;84;85;86;1;0;1;0;1;0;1
L293;Teknik Kelautan;75;74;96;80;74;85;83;76;85;0;0;1;0;1;1;1
L294;Teknik Kelautan;82;70;97;77;74;85;76;78;94;1;0;1;0;1;1;1
L295;Teknik Kelautan;80;77;90;72;72;83;78;77;89;1;0;1;1;1;1;1
L296;Teknik Kelautan;83;73;87;71;72;87;85;76;92;0;0;1;0;1;0;0
L297;Teknik Kelautan;82;70;90;77;72;80;85;81;87;1;0;0;0;1;1;1
L298;Teknik Kelautan;80;78;92;78;71;87;84;85;89;1;0;1;1;0;1;1
L299;Teknik Kelautan;78;73;90;77;72;86;77;79;88;1;0;0;1;1;1;1
L300;Teknik Kelautan;78;76;93;70;74;87;78;83;85;1;0;1;0;1;1;1
L301;Teknik Kelautan;80;78;93;76;67;83;83;82;87;1;0;1;0;0;1;1
L302;Teknik Kelautan;78;74;85;79;68;80;79;83;90;1;0;1;0;1;0;1
L303;Teknik Kelautan;81;80;96;80;65;88;77;78;95;1;0;1;0;1;1;1
L304;Teknik Kelautan;80;77;87;72;70;90;83;77;87;1;1;1;0;1;1;1
L305;Teknik Kelautan;80;72;87;73;70;86;78;82;92;0;1;1;0;1;0;1
L306;Teknik Kelautan;76;77;87;72;67;81;77;75;88;1;0;1;0;1;1;1
L307;Teknik Kelautan;83;75;91;77;75;89;81;77;95;1;0;1;0;0;1;1
L308;Teknik Kelautan;77;76;92;70;71;89;79;83;94;1;1;1;0;0;1;1
L309;Teknik Kelautan;84;72;86;78;65;86;76;84;89;1;0;1;0;1;0;1
L310;Teknik Kelautan;83;74;89;78;71;87;81;78;86;1;1;1;0;1;0;0
L311;Teknik Kelautan;84;73;97;77;72;88;83;79;95;1;0;1;1;1;1;1
L312;Teknik Kelautan;76;71;88;79;69;85;78;79;92;1;0;1;0;1;1;1
L313;Teknik Kelautan;78;77;85;71;74;83;83;79;85;0;0;1;0;1;1;0
L314;Teknik Kelautan;78;78;93;70;69;85;79;77;95;1;0;1;1;0;1;0
L315;Teknik Kelautan;83;77;93;79;75;86;81;82;86;1;0;1;0;1;1;1
L316;Teknik Kelautan;76;78;88;70;74;80;84;81;93;1;0;1;0;0;1;1
L317;Teknik Kelautan;75;72;88;76;66;84;77;79;92;1;0;1;1;0;1;1
L318;Teknik Kelautan;83;77;97;70;65;81;83;76;89;1;0;1;0;1;1;1
L319;Teknik Kelautan;82;70;93;79;74;81;75;81;92;1;0;1;0;1;1;1
L320;Teknik Kelautan;78;80;95;72;65;80;79;76;88;0;0;1;1;0;1;1
L321;Teknik Kelautan;79;74;87;76;67;82;77;75;90;1;0;1;0;1;1;1
L322;Teknik Kelautan;79;77;88;72;75;87;77;76;86;0;0;1;0;1;1;1
L323;Teknik Kelautan;81;79;93;74;69;88;82;79;86;0;0;1;0;1;1;0
L324;Teknik Kelautan;81;75;96;74;72;88;83;79;90;0;0;1;1;1;1;1
L325;Teknik Kelautan;79;77;90;75;72;87;79;83;95;1;0;1;1;1;1;1
L326;Teknik Kelautan;84;72;88;74;72;84;83;78;93;1;0;1;0;1;1;1
L327;Teknik Kelautan;81;72;97;74;69;85;76;82;87;1;0;1;0;0;1;1
L328;Teknik Kelautan;76;72;98;70;75;84;82;83;95;0;1;1;0;1;0;1
L329;Teknik Kelautan;85;74;92;74;71;81;82;81;95;1;0;1;0;0;1;1
L330;Teknik Kelautan;85;80;91;75;65;86;83;77;88;1;0;1;0;1;0;0
L331;Teknik Kelautan;79;76;85;78;71;84;79;84;85;1;1;1;1;1;1;1
L332;Teknik Kelautan;75;76;89;71;72;89;85;81;91;1;0;1;1;1;1;1
L333;Teknik Kelautan;81;72;97;76;75;81;85;75;94;1;0;1;1;0;0;1
L334;Teknik Kelautan;85;71;95;72;66;88;81;79;88;1;0;1;0;1;1;1
L335;Teknik Kelautan;85;76;89;73;67;80;75;85;94;1;1;1;1;0;1;1
L336;Teknik Kelautan;84;72;87;74;71;90;78;80;93;1;0;0;0;1;1;1
L337;Teknik Kelautan;85;75;91;75;65;80;84;75;94;0;0;0;0;1;1;1
L338;Teknik Kelautan;85;76;86;72;66;88;81;82;93;1;1;1;0;1;1;1
L339;Teknik Kelautan;80;74;93;78;71;84;83;78;85;1;0;1;0;0;1;1
L340;Teknik Kelautan;85;71;96;74;71;82;82;85;86;1;1;1;0;1;1;1
L341;Teknik Kelautan;82;77;99;74;72;81;75;85;91;1;1;1;0;1;0;1
L342;Teknik Kelautan;81;79;87;79;66;90;83;78;85;1;0;1;0;1;1;1
L343;Teknik Kelautan;82;72;92;79;74;81;78;77;85;1;0;0;0;1;1;1
L344;Teknik Kelautan;84;79;100;74;73;80;82;79;88;0;0;1;1;1;1;1
L345;Teknik Kelautan;79;76;86;70;65;89;76;76;92;1;0;1;0;1;0;1
L346;Teknik Kelautan;85;73;90;70;75;87;76;79;94;0;0;0;0;1;1;1
L347;Teknik Kelautan;80;79;89;78;73;85;75;78;86;1;0;0;0;1;1;1
L348;Teknik Kelautan;75;77;99;79;74;85;75;78;91;1;1;1;0;0;0;1
L349;Teknik Kelautan;79;70;98;74;71;89;83;78;86;1;0;1;0;1;1;0
L350;Teknik Kelautan;77;77;90;77;71;89;82;83;92;1;0;1;1;1;1;1
L351;Teknik Kelautan;75;73;97;75;70;86;75;81;89;0;0;0;0;1;1;1
L352;Teknik Kelautan;85;74;98;73;67;80;77;85;94;0;0;1;0;1;1;1
L353;Teknik Kelautan;82;76;90;70;70;87;77;82;94;1;0;0;0;1;1;1
L354;Teknik Kelautan;80;74;87;79;65;88;81;79;88;1;0;1;1;1;1;1
L355;Teknik Kelautan;82;72;89;76;72;86;77;79;85;1;0;0;0;1;1;1
L356;Teknik Kelautan;76;80;93;70;73;86;81;78;89;1;0;1;0;1;1;0
L357;Teknik Kelautan;79;73;95;74;69;80;79;75;92;0;1;1;0;1;1;1
L358;Teknik Kelautan;80;71;85;79;66;83;80;78;91;1;1;1;0;1;1;1
L359;Teknik Kelautan;82;72;85;78;75;82;79;82;89;1;0;1;0;0;1;1
L360;Teknik Kelautan;82;71;98;70;74;89;78;83;85;1;0;1;0;1;0;1
L361;Teknik Kelautan;82;78;86;70;66;81;85;85;94;1;0;1;0;1;1;1
L362;Teknik Kelautan;79;73;98;73;71;83;82;80;88;1;0;1;0;1;1;1
L363;Teknik Kelautan;84;76;97;79;73;86;76;75;86;1;0;0;0;1;1;0
L364;Teknik Kelautan;80;76;92;76;74;88;84;77;91;0;0;1;0;0;1;1
L365;Teknik Kelautan;78;75;87;76;73;84;82;80;90;1;1;1;0;0;1;0
L366;Teknik Kelautan;77;70;99;74;66;89;80;81;94;1;0;0;0;1;1;1
L367;Teknik Kelautan;83;76;91;72;73;81;78;81;91;1;0;1;1;1;1;1
L368;Teknik Kelautan;85;73;87;75;72;88;76;83;88;1;0;0;0;1;1;1
L369;Teknik Kelautan;85;79;96;74;68;85;79;76;90;1;0;1;0;0;0;1
L370;Teknik Kelautan;75;75;88;70;71;87;77;82;85;1;0;1;0;1;1;0
L371;Teknik Kelautan;77;76;85;77;74;85;82;75;85;0;0;1;0;1;1;0
L372;Teknik Kelautan;78;74;85;72;71;89;85;84;95;1;0;0;0;1;0;0
L373;Teknik Kelautan;75;77;95;78;68;89;77;75;89;1;0;1;0;1;1;1
L374;Teknik Kelautan;82;79;85;77;69;80;80;81;88;1;0;1;0;1;1;0
L375;Teknik Kelautan;81;73;100;77;68;82;79;80;95;1;0;1;0;1;1;1
L376;Teknik Kelautan;77;72;95;74;70;84;85;84;85;1;0;0;0;1;1;1
L377;Teknik Kelautan;83;70;90;71;67;88;78;78;92;1;0;1;0;1;1;0
L378;Teknik Kelautan;76;70;90;74;66;85;82;79;85;0;0;0;0;1;1;1
L379;Teknik Kelautan;85;79;95;70;69;85;82;82;85;1;0;1;0;1;1;0
L380;Teknik Kelautan;77;70;90;80;72;83;79;79;85;1;0;1;0;0;1;1
L381;Teknik Kelautan;80;77;100;72;74;82;81;81;87;0;1;1;0;1;0;1
L382;Teknik Kelautan;80;75;88;73;73;81;83;78;91;1;0;0;0;0;1;0
L383;Teknik Kelautan;85;80;92;76;72;88;85;81;89;1;0;1;1;1;1;1
L384;Teknik Kelautan;80;76;99;79;73;85;83;84;92;1;0;1;0;0;1;1
L385;Teknik Kelautan;84;76;89;77;74;86;75;82;87;1;1;1;1;1;1;1
L386;Teknik Kelautan;84;79;96;74;72;82;84;81;94;1;1;1;0;1;0;1
L387;Teknik Kelautan;85;80;91;80;65;84;75;76;91;1;0;1;0;1;1;1
L388;Teknik Kelautan;83;73;96;71;67;84;81;77;87;1;0;0;0;1;1;0
L389;Teknik Kelautan;83;76;97;79;74;84;83;76;89;1;0;1;0;0;1;1
L390;Teknik Kelautan;82;75;88;74;67;88;75;81;93;0;0;1;0;1;1;1
L391;Teknik Kelautan;85;71;94;75;66;80;84;75;91;1;0;1;0;0;0;1
L392;Teknik Kelautan;79;77;87;75;72;88;84;76;94;1;0;0;0;1;0;0
L393;Teknik Kelautan;80;75;97;74;66;81;85;75;85;1;0;1;0;1;1;1
L394;Teknik Kelautan;85;75;86;76;74;88;77;85;93;1;0;1;0;1;1;1
L395;Teknik Kelautan;83;72;88;76;69;84;80;82;86;0;0;1;0;1;1;1
L396;Teknik Kelautan;84;70;94;80;66;85;85;84;94;1;0;1;1;1;1;1
L397;Teknik Kelautan;85;80;88;76;70;87;75;84;87;1;0;1;0;1;0;1
L398;Teknik Kelautan;84;74;91;76;68;88;81;83;85;1;0;1;0;1;1;1
L399;Teknik Kelautan;79;80;93;74;72;87;81;75;86;1;0;1;1;0;1;0
L400;Teknik Kelautan;79;74;97;80;65;89;85;80;86;1;0;1;0;1;1;1
L401;Teknik Kelautan;85;80;93;75;71;86;80;78;95;0;0;0;0;1;1;1
L402;Teknik Kelautan;85;73;85;74;73;89;80;85;86;1;0;0;0;1;0;0
L403;Teknik Kelautan;77;76;91;70;67;87;82;82;89;1;0;1;0;1;1;0
L404;Teknik Kelautan;75;72;100;78;67;84;84;76;88;1;0;1;0;1;1;1
L405;Teknik Kelautan;81;76;97;71;72;88;75;77;90;0;0;1;0;1;1;1
L406;Teknik Kelautan;78;73;96;76;67;80;79;81;92;1;1;1;1;1;1;1
L407;Teknik Kelautan;75;72;97;78;67;86;84;82;85;1;0;1;0;1;1;0
L408;Teknik Kelautan;83;78;96;80;72;85;76;85;85;1;0;1;0;0;1;1
L409;Teknik Kelautan;83;74;87;70;70;83;79;75;88;1;0;1;0;0;1;1
L410;Teknik Kelautan;76;76;100;71;67;83;81;82;94;0;0;1;0;1;1;1
L411;Teknik Kelautan;78;72;89;77;74;87;76;82;91;1;0;0;0;1;0;1
L412;Teknik Kelautan;80;72;96;74;65;81;84;82;86;0;0;1;0;1;1;0
L413;Teknik Kelautan;83;76;100;74;72;88;76;83;92;0;1;1;0;1;1;0
L414;Teknik Kelautan;78;79;97;73;68;86;76;81;85;1;0;1;0;1;1;0
L415;Teknik Kelautan;84;78;86;70;66;84;80;81;90;1;0;1;0;1;1;1
L416;Teknik Kelautan;83;74;97;74;75;89;81;83;86;1;0;1;0;0;1;1
L417;Teknik Kelautan;81;73;97;80;72;87;78;76;89;1;1;1;0;1;1;1
L418;Teknik Kelautan;84;80;90;70;74;80;80;81;85;1;1;1;0;1;0;1
L419;Teknik Kelautan;75;76;99;73;66;87;76;77;95;1;0;1;0;1;1;1
L420;Teknik Kelautan;76;71;100;78;73;87;81;85;87;1;0;1;0;1;0;1
L421;Teknik Kelautan;84;78;94;72;72;80;76;79;86;1;0;1;0;1;1;0
L422;Teknik Kelautan;77;75;87;80;73;83;77;84;95;1;0;1;0;1;1;1
L423;Teknik Kelautan;75;80;96;76;74;86;79;76;88;0;1;1;1;1;1;0
L424;Teknik Kelautan;78;77;89;80;67;89;77;81;85;1;0;1;0;1;1;1
L425;Teknik Kelautan;79;79;90;74;70;86;85;84;90;1;0;1;0;0;1;0
L426;Teknik Kelautan;82;76;97;76;73;87;77;75;95;1;0;0;0;1;1;1
L427;Teknik Kelautan;82;79;88;75;68;84;84;80;90;1;0;0;0;0;1;1
L428;Teknik Kelautan;85;73;88;77;70;89;77;75;93;1;0;1;0;1;0;1
L429;Teknik Kelautan;76;77;94;73;72;90;81;78;87;1;1;0;0;1;0;1
L430;Teknik Kelautan;82;72;89;79;65;86;78;75;90;1;0;1;0;1;1;0
L431;Teknik Kelautan;81;72;98;79;71;89;79;83;88;1;1;1;1;1;1;1
L432;Teknik Kelautan;85;73;87;75;71;90;85;85;86;1;0;1;0;1;1;0
L433;Teknik Kelautan;85;78;98;78;75;90;79;79;94;0;0;0;0;1;1;1
L434;Teknik Kelautan;79;76;95;74;70;90;84;77;95;0;0;1;0;1;1;1
L435;Teknik Kelautan;85;71;99;75;67;87;80;76;92;1;0;1;1;1;1;0
L436;Teknik Kelautan;82;76;85;71;72;83;78;83;95;1;0;1;0;0;1;1
L437;Teknik Kelautan;75;73;85;74;73;80;79;85;89;1;0;1;1;1;1;0
L438;Teknik Kelautan;78;72;86;76;68;88;76;85;87;1;0;1;1;1;1;1
L439;Teknik Kelautan;85;76;93;78;68;87;80;82;85;1;0;1;0;0;1;0
L440;Teknik Kelautan;83;77;97;78;72;90;80;83;92;1;0;0;1;1;1;1
L441;Teknik Kelautan;85;74;97;80;72;81;79;83;91;1;0;1;0;1;1;1
L442;Teknik Kelautan;79;72;91;71;74;84;80;81;85;1;0;1;0;1;1;0
L443;Teknik Kelautan;75;71;96;71;74;82;75;85;85;1;0;0;0;1;1;1
